"Dim.1"	"Dim.2"	"Dim.3"	"Dim.4"	"Dim.5"
"ENSG00000025293"	0.970447313810956	0.750540735474855	-0.252890270860983	-0.0838031135274721	-0.198239154266141
"ENSG00000025796"	1.17751754896736	-0.0322581532631086	-0.185043925966473	0.182377672841715	-0.126908822910494
"ENSG00000025800"	1.77257826916274	-0.554649465119148	0.678108514187377	-0.309827232238244	0.0449162355843922
"ENSG00000026025"	0.901391518532401	0.567431494911451	0.291028987536146	0.342102178105609	0.00796247926005585
"ENSG00000027697"	1.74113763567298	0.213015306815855	0.287647022348985	0.0232537186071907	0.564922934746451
"ENSG00000029363"	0.843060731147456	0.875654359874801	0.808319550014693	0.382351471838554	-0.142947883716545
"ENSG00000029364"	1.60281774403984	0.51134895529684	-0.833714498749864	0.101252854529534	0.192508152610086
"ENSG00000029993"	1.59038416786736	0.366080859031897	-0.213997145641697	-0.290296875191106	-0.0837426191113942
"ENSG00000030066"	1.57661973944955	0.277731572722055	0.053389230783486	0.165745340974417	0.135067368249681
"ENSG00000031698"	1.58826508816198	0.191323993626207	0.120384243969091	-0.465407527806464	0.134949935729404
"ENSG00000032219"	0.93261245786354	0.613322674038228	-0.0525258791297384	0.263631020791068	0.542392745712083
"ENSG00000033030"	1.31908218091554	-0.624514688822943	0.523424073283952	-0.0129085144938409	-0.177448041173048
"ENSG00000033170"	0.939207579296822	-0.125629160224665	0.299065267556204	0.467428550499653	-0.00645467147549888
"ENSG00000033178"	1.715274800194	0.510151423133374	-0.310645494828142	0.0756202384298399	-0.0373735162435521
"ENSG00000033800"	1.08310328415851	1.24080060748014	-0.175106798257178	0.285631613396012	0.138358789280167
"ENSG00000034510"	1.68320407657125	-0.121700069742884	-1.25219580564193	0.115879077190397	0.130665939306107
"ENSG00000035141"	1.38856213824922	0.0960232146709812	-0.163797966930686	-0.351996469971421	-0.230863073930198
"ENSG00000035928"	0.921967173259972	0.0489562415342891	1.02252867181871	0.348743214969238	0.119640149036978
"ENSG00000036257"	0.919256462154786	0.100178901189252	0.123724673315097	0.106242215005734	-0.378363467790261
"ENSG00000036549"	2.21197606224138	-0.37444677587251	1.08554899466726	-0.333942634061149	0.503694134860262
"ENSG00000037241"	1.13379293694495	0.58114693946127	0.161652936112385	-0.108013467474723	-0.0408992380065333
"ENSG00000038219"	1.2510106121105	0.138255835094936	-0.18499260974504	-0.00250770182338236	-0.259517884429371
"ENSG00000039123"	1.26949965790088	0.150972085224077	-0.156322819647973	0.294659467825103	0.046192490651651
"ENSG00000039319"	1.82906590057218	0.0119180405285852	0.388515105557735	0.227152943859402	0.654477959817767
"ENSG00000041357"	1.32540346013102	1.19719634857223	-0.202572426289237	-0.264538475467366	0.144057224814006
"ENSG00000041802"	1.3190728737469	-0.640911564312568	0.0968957068260241	0.167710725592068	-0.759563707041911
"ENSG00000043093"	1.67448163457907	0.352172631612602	0.0344474149173135	0.0587497301348748	0.194735353984234
"ENSG00000044115"	1.49475313346369	-0.0359458851160433	-0.556915472520263	-0.101521255660318	0.190391382884566
"ENSG00000044574"	1.80955612419839	-1.14785796206835	-0.434536016872465	0.095653995361654	0.252260944129699
"ENSG00000046604"	2.06634657009391	-1.06786217125121	-0.0731113833704411	0.13380720686638	-0.324895437726897
"ENSG00000046651"	0.342940141323594	1.48854299368222	0.406209476112575	0.0400643569666267	-0.158030694719626
"ENSG00000047315"	1.62610864156469	-0.0999384351366037	-0.117789806926892	-0.174541288243748	0.426024973986096
"ENSG00000047410"	1.05580091376209	0.276660079172936	0.146320121126689	-0.0747752588718736	0.0164454619237059
"ENSG00000047849"	1.3536445374741	0.178572897586398	0.129265870648135	0.105111980125973	-0.0436192044480952
"ENSG00000048162"	0.441022137851944	1.25359744566543	0.280106045991769	-0.0223028837321999	-0.463236403451652
"ENSG00000048544"	1.95907757735712	0.134407463751191	-0.346330485342911	0.0242475114247134	-0.338291731451827
"ENSG00000048649"	1.02261499521325	0.0188333650727005	1.20296346775532	0.22931519201606	0.466218906303634
"ENSG00000048828"	1.69376690787423	-0.802394638411007	-0.0538443704948403	0.172965637878653	0.0136352296508552
"ENSG00000049618"	1.4129371451861	0.00165827809241352	0.297717666684071	0.382118942477114	-0.317413335247152
"ENSG00000051108"	1.10378282646997	0.41201963919005	-0.327212904709272	0.000303370515120559	-0.313923973447901
"ENSG00000052841"	1.04280265005006	0.204440515267253	0.109124444623334	0.369414787484023	-0.133786162630422
"ENSG00000054118"	1.52362898994229	0.539091876507165	0.0367800689254499	0.114802461732363	-0.0474415661065033
"ENSG00000054267"	0.971905780122346	0.0777990730988324	0.501235946875661	0.185594896738693	0.149820081313299
"ENSG00000054282"	0.527226578612533	1.21477993498543	0.705173196241779	0.154835076061434	0.563631935025788
"ENSG00000054523"	1.66822664097486	-0.756373840574632	0.51226503215633	-0.0476191298617153	0.44074807235276
"ENSG00000054654"	1.43182086333036	0.0612139733053788	-0.130550083579352	0.689586651571488	0.418138373805752
"ENSG00000055044"	0.897620729104598	0.720953893426373	0.576681166153779	0.152564886863884	0.163617456019023
"ENSG00000055332"	1.79117748133959	-0.565732744504688	0.149223472562297	0.434397024874626	0.0673672389699101
"ENSG00000055609"	1.0299198618071	0.243700837219674	0.585598198626566	0.477790034376101	0.204486690858199
"ENSG00000055917"	1.94160377376854	-0.411641323303064	-0.844012086900008	0.11877486224038	0.284804294155614
"ENSG00000056097"	1.18655811784334	0.0265425208472076	0.0993472603232615	-0.436520970579849	0.0650763270403782
"ENSG00000057019"	1.57273118085105	0.362810390907821	-1.47390984722285	0.388928741933203	0.191657128255205
"ENSG00000057608"	2.03156075723209	-0.116040726218791	0.0249916102266728	-0.260565926675833	-0.0469689424559055
"ENSG00000057935"	0.794408294221533	0.390861321162813	0.249545558492096	0.0658510568174328	0.264237501722511
"ENSG00000058272"	1.16284985390634	0.767988699468922	0.274031019021478	0.0812569663845481	0.1477144532443
"ENSG00000058673"	1.45517319090749	0.206744596636346	-0.225986002466669	0.000903723757749724	0.212651520447652
"ENSG00000060138"	1.17879521825895	0.0686843656278096	0.363044614037287	0.119031154697456	-0.0491617692627964
"ENSG00000060237"	1.42497216594589	0.0377958179660055	0.0876085737237537	0.430094377773838	-0.135409672947772
"ENSG00000060339"	0.91940241517953	0.300832809001084	0.52523193963724	0.0109468615136415	0.613840348830686
"ENSG00000060749"	1.74142150132367	-0.0181884183195471	0.439704800764776	0.260871542936327	0.165969755039947
"ENSG00000061676"	1.97188079365591	-0.135330920366228	-0.227055375694555	0.179262913072193	0.263772908362212
"ENSG00000061794"	1.55474976937687	0.376176227829199	-0.498408642781407	0.071314966620237	-0.250642175792707
"ENSG00000062194"	0.861112255771285	0.299737741392677	0.000107652036909944	0.366440795188353	-0.139785153722843
"ENSG00000062485"	1.59294434949502	-0.259642692516638	0.115411121212845	-0.464785769977309	0.103033542391255
"ENSG00000062716"	0.967306304784966	1.384463752519	-1.65496343818226	0.670583250465365	-0.0894827542259843
"ENSG00000063046"	1.98986929378657	-0.0610590778216207	-0.289339970254344	0.0346024280212573	-0.235570328463206
"ENSG00000063177"	1.21332317454601	0.404799964470953	-0.619817443524817	0.0137047056365064	-0.393970052207446
"ENSG00000064651"	1.07242250821388	0.817438597791644	-0.965460499257211	0.597671746403832	0.262744517451595
"ENSG00000065150"	2.11789725105215	-0.22130684695892	0.653347303036825	-0.577349884094491	0.36794895788777
"ENSG00000065154"	1.78757148466557	0.635781173327869	-0.794818557188983	-0.203302209333583	0.114334913943001
"ENSG00000065183"	1.59667724247696	-0.444209840657051	0.584881784764535	0.388439780839417	-0.399373447118806
"ENSG00000065427"	1.43189390778788	-0.00243153935548842	-0.179670207516334	-0.202182368459027	-0.336558860806009
"ENSG00000065518"	0.597113440096176	1.36199492678741	-0.182526682877868	-0.0718614513765831	0.00417152547533088
"ENSG00000065526"	1.46351196722087	-0.534162321712492	0.928192875580044	0.0955185720631493	-0.241353905629835
"ENSG00000065548"	1.22960368746677	0.630390154290325	0.30178010789552	0.305332772325215	0.103133765996877
"ENSG00000065613"	2.18896515031371	-0.475074674059931	-0.0358045780458494	0.0800699039058676	-0.533064201728232
"ENSG00000065911"	1.49414539377107	0.536031003935073	-0.18824652538186	-0.238168935466564	-0.188184393747744
"ENSG00000065978"	2.44186594685513	-1.10631052746112	0.237594880249278	-0.146896697365574	0.0118499364885155
"ENSG00000066044"	1.25792004491976	-0.89252326427559	0.276410529296687	0.289968883679051	-0.0952511670466597
"ENSG00000066654"	1.38659771370166	0.739249237815691	-0.572263242782353	0.23565436023554	-0.550584259103582
"ENSG00000066933"	1.15571122276762	1.01882242324161	0.131961086035538	0.429847697029914	-0.0772244576456563
"ENSG00000067208"	1.11737038226257	-0.427885735130394	1.33407222846001	-0.155095175835106	0.193667180458515
"ENSG00000067225"	1.99714281639633	-0.685447640631591	-1.03652439582834	0.172847388238526	-0.191719594063657
"ENSG00000067334"	1.099742868599	0.739610168443326	0.751841902740611	0.21226489466159	0.2855939737934
"ENSG00000067533"	1.75750219800564	0.502440534980548	-0.105061408849102	-0.125934479420711	-0.484094833520387
"ENSG00000067560"	1.89744188234084	-0.18387475184151	-0.255485302364962	-0.38255400892224	0.187287100505271
"ENSG00000067704"	2.03069336780733	-0.549237060635763	-0.66963373595291	-0.0516891332332176	0.515720741382125
"ENSG00000067900"	1.40749137544448	-0.363111793074771	0.0796072823140073	0.396495665116844	0.282633708055075
"ENSG00000068489"	2.28718703412879	-1.46079027493365	0.416792399654815	-0.133686890245147	-0.248814720720851
"ENSG00000068654"	2.13471527833633	-0.992560943074198	0.097451597891862	-0.420477614670501	-0.427146340207566
"ENSG00000068697"	1.73922364178601	-0.472108589776765	-0.407635343781128	0.223027289777776	-0.230702242428913
"ENSG00000069275"	1.55632820113863	-0.615733531589459	0.417493993235054	-0.0368054729781635	-0.225888737018823
"ENSG00000069329"	1.38912109287762	0.692385605423171	-0.206832538230952	0.0301603993218502	-0.158939727318567
"ENSG00000069345"	1.45380458104059	0.771464368696552	-0.808756926166685	0.340173488081554	-0.635266466812163
"ENSG00000069869"	0.63455563307531	1.00027768084643	0.370457612496043	0.753569840734119	0.284062343107364
"ENSG00000070010"	1.82719407212075	-0.0208923067113871	0.481804552226795	-0.940618929557727	0.0288316206651668
"ENSG00000070081"	0.642896817292136	0.929938304461784	0.602546541508544	-0.280553711773452	-0.0240548840053575
"ENSG00000070087"	1.26766546532541	0.300767150204954	0.0385329953733036	0.084601118182004	0.0140045893978635
"ENSG00000070214"	2.17141523686244	-0.485016023370333	-0.0951063411031031	0.224418630722916	0.100431299226567
"ENSG00000070669"	1.09222227489359	0.903470015770473	-0.232861860685731	-0.0718878301782046	0.250921154233094
"ENSG00000070731"	0.540871307052163	1.74208557570313	0.303868120125973	0.0818536555016748	0.00255899602006528
"ENSG00000070756"	0.932810549482394	0.803963505041822	-0.211268305816213	0.0430202339656912	-0.0574175074374102
"ENSG00000070770"	1.36197996970921	-0.299786856672647	-0.148000297438596	0.109588431507442	-0.39042469765309
"ENSG00000070814"	1.61324213622038	-1.52753584860403	1.31290011646817	0.232721098754037	-0.382190550414093
"ENSG00000070831"	2.14893326724847	-0.463352522817748	0.18893779874391	-0.0148231886713555	-0.261261150797516
"ENSG00000070961"	1.68554458275541	0.121989182126596	-0.75111861434195	0.457724831439454	0.49499503935541
"ENSG00000071082"	0.159495494933375	1.7025002734834	0.105499927983898	0.0617047738227285	-0.143991955577225
"ENSG00000071794"	1.08230553204231	0.984905884388723	-0.0935929631113724	-0.117925273162848	-0.21438233536674
"ENSG00000072042"	2.17657320184062	-0.462350805288342	-0.159889529318413	-0.365465206481934	0.3252210643138
"ENSG00000072110"	2.02491660079912	-1.85692716254655	-0.302029400182946	0.13110953455281	-0.0121301720800721
"ENSG00000072501"	1.7489385865295	0.238238795565744	0.765896722216089	-0.576852365638105	-0.516172945530881
"ENSG00000072756"	0.86499832335545	0.688520617055385	-0.0786770749415989	0.228714854945774	0.292894785878752
"ENSG00000072849"	0.799054581387133	1.62071141186984	0.0648098188861888	-0.0536341966186868	0.103195415508332
"ENSG00000073584"	1.18360520368763	0.884210784325986	-0.063291955673516	-0.195784862418457	0.0534986241217733
"ENSG00000073614"	1.28174805882064	0.345867584766027	0.283910666389126	0.274094695194769	0.212143426760889
"ENSG00000073803"	1.40996520551219	1.09795895717166	0.0808928118320218	-0.301357622355988	0.41501822062782
"ENSG00000074201"	1.62704856675918	0.624291939553908	0.139108535899688	0.126579906660119	-0.435856473302277
"ENSG00000074695"	1.76400415331863	-0.63650182693562	-0.33719363895559	-0.0191661762098645	0.0142045128831044
"ENSG00000074696"	1.67111471399945	0.486230103101713	-0.396668125934254	-0.152539426304805	-0.342714836423456
"ENSG00000074800"	1.8144330259048	0.266264495142901	-0.464349191614591	-0.178818282714724	-0.133779283757745
"ENSG00000075131"	2.06570764171349	-0.223951268602725	1.16699439076927	-0.793973871898506	-0.530791320925422
"ENSG00000075151"	1.36040487283522	-0.278025840479376	0.270637315683019	0.401786084463111	0.00665714963465428
"ENSG00000075292"	0.435555098779858	1.44780906676348	0.204213646460005	0.402338667938179	0.201949147868772
"ENSG00000075407"	1.3339215676063	-0.205737532670538	0.618374923481687	-0.0451205452273042	0.116587220101711
"ENSG00000075415"	1.50104316823877	-0.68260426040033	-0.463680973889327	-0.242091311607755	0.359474660282097
"ENSG00000075420"	1.57359226829792	-0.65129732928053	-1.12843223793188	0.550200966999123	0.410669063848149
"ENSG00000075624"	1.79015740532931	-0.456965175996621	-0.338027308543216	0.113140896838456	-0.293325215024966
"ENSG00000075711"	2.08642835589392	-0.499358732675005	0.0879648823697806	0.0254457571072652	-0.110189274081673
"ENSG00000075914"	0.915261926439023	0.00881157794429289	0.205629028115344	-0.048926803304916	-0.327161396537074
"ENSG00000076108"	1.22473294888172	-0.834129979080778	0.831999777062344	0.169294867099847	0.0304543066150381
"ENSG00000076554"	1.21432121860664	-0.316036001141897	0.0964195043082931	0.331421877218866	0.252492481292502
"ENSG00000077097"	1.5630068910629	0.11777176059607	0.306984441868542	0.167938820972702	0.422914228510103
"ENSG00000077147"	2.14304274403819	-0.689922574242252	-0.2354036407627	-0.0201784419496579	-0.0599981741371277
"ENSG00000077232"	1.68535747654428	0.0636110778021552	-0.0932408382494188	-0.498219106081484	1.25632578091948
"ENSG00000077254"	1.25119557642098	-0.346262132388981	0.797927119825141	-0.0342773686597034	0.370774172769602
"ENSG00000077380"	1.0832740433963	0.154521582259707	-0.117013430482698	0.185659136336805	0.0246215679805867
"ENSG00000077684"	1.44556072456392	0.122459090597156	-0.161916422282516	0.0776127532841809	0.119851665149349
"ENSG00000078304"	0.845265200689844	1.43977221552773	0.228165397631225	-0.367221056788142	-0.0712245551028956
"ENSG00000078618"	1.39408752869612	0.216437861537144	-0.0564806861136303	0.0603899490706208	-0.177057047404013
"ENSG00000078668"	1.62772578401958	0.825939651331873	-0.478745209088226	-0.19664547285018	-0.147629336063774
"ENSG00000078674"	0.851448667206802	0.932443684532893	-0.114501281417984	0.311548734919516	-0.080774404874332
"ENSG00000078747"	1.3835478896817	-0.179201954934313	-0.421476147918179	-0.183615213535633	-0.248358962117954
"ENSG00000079246"	1.29452039201829	0.915214441562121	-0.488928572873147	-0.246074726034185	0.0795016683784471
"ENSG00000079332"	1.75040548658438	0.76017405100409	-0.10208363438137	-0.22960359643069	0.273122152645242
"ENSG00000079482"	1.39820860532597	0.482939339552771	0.269904380756659	0.499078816867888	0.0884665864855596
"ENSG00000079785"	1.72030234850987	-0.190380520157013	-0.194886970427042	-0.354244065757388	-0.0948231097352032
"ENSG00000080345"	1.06769887997287	0.363855568963073	0.623379231576431	0.27540873841721	0.161545938601541
"ENSG00000080371"	1.65761301469327	0.791773628941858	-0.685715597665583	0.039027810817814	-0.0419670832926885
"ENSG00000080608"	1.29942638579887	0.398872270985168	0.396290360370532	0.18506148475763	-0.294585024599775
"ENSG00000080802"	0.522756673938038	0.32473613342605	0.609333083297355	0.0572933063098385	0.250110085943553
"ENSG00000080824"	1.18896393146728	-0.217059221595354	0.463845465048239	-0.111284335356612	-0.0710421984068058
"ENSG00000081154"	1.80368796023512	0.542548598888696	-0.237377107519311	-0.199874164040733	-0.144721340654752
"ENSG00000082153"	1.55774054899932	0.593799244840431	-0.0611910344469135	-0.38539515529034	0.146925639411653
"ENSG00000082269"	1.23521487846546	-0.416488009956848	0.321492909597721	-0.349388943037564	0.28678209864728
"ENSG00000082515"	0.416742537286732	1.53673804346903	0.298928743835218	0.230100076145304	-0.114864973501584
"ENSG00000082701"	1.24621336376725	-0.441394634600854	0.0340416491528992	0.292179726464277	0.243196353403124
"ENSG00000082898"	1.15253220175055	-0.0547360302604894	0.245467297015928	0.0521547140544121	0.0250165311776708
"ENSG00000083099"	1.22062478056624	0.853105415058711	-0.0511481400234805	-0.395135847164612	0.0522315306160622
"ENSG00000083312"	1.58097226207103	-0.570091480982901	-0.349066294685226	0.508896070168572	-0.134848006095705
"ENSG00000083520"	1.915665668901	-0.831960518680779	0.743560570905078	0.231127466438314	-0.377578796367648
"ENSG00000083642"	1.03125623748274	-0.0473004089453195	0.431264644623115	0.0122976016599655	0.647633444528381
"ENSG00000083845"	1.1977300407042	0.863469924816704	-0.566059299434869	0.0228749037662891	-0.379273991817148
"ENSG00000084072"	1.06805849876891	0.866083117917341	0.481666600581432	-0.277013671198979	-0.334644400398328
"ENSG00000084073"	1.73432049572243	-0.101031974088308	-0.415232833395039	-0.250869521952482	0.0945821351815049
"ENSG00000084090"	1.90256915406892	-0.207202416806986	0.0350307652301836	0.141587870620601	-0.311725861996619
"ENSG00000084093"	1.57932673305842	-0.0679744509965458	0.245637056926198	0.233651469634863	-0.434535516739323
"ENSG00000084207"	1.04270489003759	0.801553997804224	-0.410109395001092	-0.0279856300990746	-0.273702656259154
"ENSG00000084234"	2.2156621004079	-1.59188783738128	-0.372301642890617	0.0153141793036666	-0.0848259934716212
"ENSG00000084463"	1.45613016658773	-0.569232292138846	0.220833047878435	0.0514537317101078	-0.368469820242897
"ENSG00000084623"	1.4858404838927	0.506363268343645	0.125838920906664	-0.596438808973858	0.111408576906865
"ENSG00000084652"	1.81371969774172	-0.579018914212857	0.104251999388994	-0.0484659339726295	-0.448643575092457
"ENSG00000084733"	1.40155033662869	-0.781530783404123	-0.706042539021772	0.194355954940997	0.145081170487482
"ENSG00000084754"	2.02947536509735	0.425886497803103	-0.911987790186843	-0.341717676474252	0.105456610063262
"ENSG00000085224"	1.15151721806012	1.33492365433422	-0.335287678942267	0.491073288275004	-0.357545344808525
"ENSG00000085231"	0.936512729721679	1.5945087709523	-0.151717984978295	-0.222484827300907	-0.137249182141969
"ENSG00000085365"	1.67312599384966	-0.151812483003033	-0.323749736486735	-0.20671724852103	0.520411230631568
"ENSG00000085415"	1.65568489542755	-0.558864606837601	0.515664504744925	-0.364008373937828	-0.187281152946469
"ENSG00000085662"	1.10891422974432	0.45707099011951	-0.78577358325237	-0.277935633612286	-0.406069200883448
"ENSG00000085719"	1.5336703965831	0.410377619426868	0.016914539626062	0.455824477246692	-0.27286161000524
"ENSG00000085733"	1.60601665090794	-0.15597630284941	-0.512480847839022	0.571919924989607	-0.571125999117028
"ENSG00000085760"	1.11000783430378	0.344925463295932	0.215378186096984	0.21191388588522	0.226072296964971
"ENSG00000085832"	1.96081926787634	-0.204139557835123	-0.12901620900108	0.0421412887192537	0.164928515648562
"ENSG00000086061"	1.78987136872367	-0.126334166356874	-0.00782145855895953	-0.557006593144856	0.336610790435906
"ENSG00000086065"	1.69477661322167	0.702297132796083	-0.397145371927231	-0.296774743120229	0.326734684686857
"ENSG00000086232"	1.23733204803626	-0.0207199595082809	-0.011812527000186	0.0521356026715323	-0.104698973748582
"ENSG00000086598"	1.94102182076354	-0.552005309530925	-0.967799661394417	-0.0657857373750461	0.302477937043533
"ENSG00000086758"	1.25103052801502	0.110049998000463	-0.205559376341582	0.442462740852966	0.110429006131025
"ENSG00000087086"	1.11462805852943	1.43298439206408	-2.0909760877411	0.057422287213337	-0.0269892204907564
"ENSG00000087191"	1.53432885859767	-0.0683517999407658	-0.305367010509466	-0.00405523798927621	0.279724833361012
"ENSG00000087206"	0.877835552155963	0.0546431357276001	0.493083023993706	0.0808325387869355	-0.226509728080878
"ENSG00000087263"	1.4009686693696	0.306954256958461	-0.126331033438096	-0.291627753573578	-0.354777062849835
"ENSG00000087302"	1.27802757929539	0.129417426650067	0.0403117838238597	-0.054289449843	0.012582693872445
"ENSG00000087365"	1.53068991735216	-0.612451639514989	0.495013492167637	0.241492535218533	-0.1511565116783
"ENSG00000087460"	1.19705163983269	-0.226371829055442	0.663922106472915	0.144640417973447	0.397179164715366
"ENSG00000087470"	1.37608413150763	0.211909172345238	0.148317560925516	-0.314982005012533	-0.0364324150581944
"ENSG00000087502"	1.26254195049834	1.22240375330831	0.358606592886863	-0.761839364928638	-0.100783069983816
"ENSG00000087995"	1.41009103303625	-0.348199219114542	0.369437464083707	-0.587061005061963	-0.123946533855937
"ENSG00000088205"	1.20863155783161	0.167275761169522	0.014409783088126	0.051423418390194	0.113253592602861
"ENSG00000088448"	0.655161026895826	1.24613906929078	0.0189457676492758	0.582486401352026	-0.00479587883829959
"ENSG00000088832"	1.51100547891444	-0.676115381507651	-0.345996274534539	0.0589271672188372	0.0432003414255108
"ENSG00000088930"	2.13156265789558	-0.20136976596174	-0.170067320781545	-0.301892666569802	0.11621618450498
"ENSG00000088986"	1.0256966628324	0.911670344229745	0.120914622014423	-0.170803006818172	-0.0822406821452493
"ENSG00000089006"	1.20898848273788	0.194312617336966	0.301695344099267	0.156467803066921	-0.532053238863274
"ENSG00000089009"	1.14330764736811	0.630833948455739	0.207960753625045	-0.166354166773395	-0.148896333639332
"ENSG00000089048"	1.20829975281112	-0.0597887376509432	0.22327987312025	0.0453086931462063	0.346148158430305
"ENSG00000089053"	1.34833406096913	0.156006511886918	0.355844222192249	0.147985425940644	-0.118554512658648
"ENSG00000089154"	1.72016948976701	-1.87571843948322	-0.00739341722286782	0.331638809533297	-0.0410170056473884
"ENSG00000089157"	1.24449528079623	0.845747992694283	-0.633758851713853	-0.190383108509573	-0.031787696625331
"ENSG00000089220"	1.75478131007324	-0.810730725077844	0.138667170618998	-0.112919104310965	-0.0919007645891103
